MaGiaDinh;MaGiaoDan;VaiTro;ChuHo;UpdateDate;MaGiaoXuRieng
1167;2537;2;False;;
1167;2538;5;False;;
1168;2539;1;True;;
1168;2540;18;False;;
1168;2541;18;False;;
1169;2542;0;True;;
1169;2543;2;False;;
1169;2544;5;False;;
1170;2545;0;True;;
1170;2546;1;False;;
1170;2547;2;False;;
1170;2548;2;False;;
1170;2549;2;False;;
1171;2550;0;True;;
1171;2551;2;False;;
1171;2552;2;False;;
1171;2553;2;False;;
1171;2554;2;False;;
1171;2555;2;False;;
1172;2556;0;True;;
1172;2557;2;False;;
1172;2558;1;False;;
1172;2559;2;False;;
1173;2560;0;True;;
1173;2561;1;False;;
1173;2562;2;False;;
1173;2563;2;False;;
1173;2564;2;False;;
1173;2565;2;False;;
1173;2566;2;False;;
1174;2567;0;True;;
1174;2568;2;False;;
1174;2569;2;False;;
1174;2570;2;False;;
1174;2571;2;False;;
1174;2572;2;False;;
1174;2573;18;False;;
1174;2574;18;False;;
1174;2575;18;False;;
1175;2576;1;True;;
1175;2577;2;False;;
1175;2578;2;False;;
1175;2579;2;False;;
1176;2580;0;True;;
1176;2581;1;False;;
1177;2582;0;True;;
1177;2583;1;False;;
1177;2584;2;False;;
1177;2585;2;False;;
1177;2586;2;False;;
1177;2587;2;False;;
1178;2588;0;True;;
1178;2589;1;False;;
1178;2590;2;False;;
1178;2591;2;False;;
1178;2592;2;False;;
1179;2593;0;True;;
1179;2594;1;False;;
1179;2595;2;False;;
1179;2596;2;False;;
1179;2597;2;False;;
1179;2598;2;False;;
1180;2599;0;True;;
1180;2600;1;False;;
1180;2601;2;False;;
1180;2602;2;False;;
1180;2603;2;False;;
1180;2604;19;False;;
1180;2605;3;False;;
1181;2606;0;True;;
1181;2607;1;False;;
1181;2608;2;False;;
1181;2609;2;False;;
1181;2610;2;False;;
1182;2611;0;True;;
1182;2612;1;False;;
1182;2613;2;False;;
1182;2614;2;False;;
1182;2615;2;False;;
1183;2616;0;True;;
1183;2617;1;False;;
1183;2618;2;False;;
1183;2619;2;False;;
1183;2620;2;False;;
1184;2621;0;True;;
1184;2622;1;False;;
1184;2623;2;False;;
1184;2624;2;False;;
1184;2625;2;False;;
1184;2626;2;False;;
1184;2627;2;False;;
1184;2628;2;False;;
1185;2629;1;True;;
1185;2630;2;False;;
1185;2631;2;False;;
1186;2633;2;False;;
1186;2634;2;False;;
1187;2635;0;True;;
1187;2636;1;False;;
1187;2637;2;False;;
1187;2638;2;False;;
1188;2639;0;True;;
1188;2640;1;False;;
1188;2641;2;False;;
1188;2642;2;False;;
1188;2643;2;False;;
1189;2644;0;True;;
1189;2645;1;False;;
1189;2646;2;False;;
1189;2647;2;False;;
1190;2648;1;True;;
1190;2649;2;False;;
1191;2650;0;True;;
1191;2651;2;False;;
1192;2652;0;True;;
1192;2653;1;False;;
1192;2654;2;False;;
1192;2655;2;False;;
1193;2656;0;True;;
1193;2657;2;False;;
1193;2658;2;False;;
1193;2659;2;False;;
1194;2660;0;True;;
1194;2661;2;False;;
1194;2662;2;False;;
1194;2663;5;False;;
1196;2668;0;True;;
1196;2669;1;False;;
1196;2670;2;False;;
1196;2671;2;False;;
1196;2672;2;False;;
1197;2673;0;True;;
1197;2674;1;False;;
1197;2675;2;False;;
1197;2676;2;False;;
1198;2677;0;True;;
1198;2678;1;False;;
1198;2679;2;False;;
1198;2680;2;False;;
1195;2664;1;True;;
1325;4200;0;True;;
1325;4201;1;False;;
1156;2478;0;True;;
1156;2479;1;False;;
1186;2632;0;True;;
1157;2482;0;True;;
1198;2681;2;False;;
1199;2682;0;True;;
1199;2683;1;False;;
1199;2684;2;False;;
1199;2685;2;False;;
1199;2686;2;False;;
1199;2687;17;False;;
1199;2688;2;False;;
1200;2689;0;True;;
1200;2690;1;False;;
1200;2691;2;False;;
1200;2692;2;False;;
1200;2693;2;False;;
1200;2694;2;False;;
1201;2695;0;True;;
1201;2696;1;False;;
1201;2697;2;False;;
1201;2698;2;False;;
1201;2699;2;False;;
1202;2700;1;True;;
1202;2701;2;False;;
1202;2702;2;False;;
1202;2703;2;False;;
1202;2704;2;False;;
1202;2705;2;False;;
1202;2706;2;False;;
1203;2707;0;True;;
1203;2708;1;False;;
1203;2709;2;False;;
1203;2710;2;False;;
1203;2711;2;False;;
1204;2712;0;True;;
1204;2713;1;False;;
1204;2714;2;False;;
1204;2715;2;False;;
1204;2716;2;False;;
1205;2717;0;True;;
1205;2718;1;False;;
1205;2719;2;False;;
1205;2720;2;False;;
1206;2721;0;True;;
1206;2722;1;False;;
1206;2723;2;False;;
1206;2724;2;False;;
1206;2725;2;False;;
1206;2726;2;False;;
1207;2727;0;True;;
1207;2728;1;False;;
1207;2729;2;False;;
1207;2730;2;False;;
1207;2731;2;False;;
1208;2732;0;True;;
1208;2733;1;False;;
1208;2734;2;False;;
1208;2735;2;False;;
1208;2736;2;False;;
1208;2737;2;False;;
1209;2738;0;True;;
1209;2739;1;False;;
1209;2740;2;False;;
1209;2741;2;False;;
1209;2742;2;False;;
1210;2743;0;True;;
1210;2744;1;False;;
1210;2745;2;False;;
1210;2746;2;False;;
1211;2747;0;True;;
1211;2748;1;False;;
1211;2749;2;False;;
1211;2750;2;False;;
1211;2751;2;False;;
1211;2752;2;False;;
1212;2753;0;True;;
1212;2754;1;False;;
1212;2755;2;False;;
1212;2756;2;False;;
1213;2757;0;True;;
1213;2758;1;False;;
1213;2759;2;False;;
1213;2760;2;False;;
1213;2761;2;False;;
1213;2762;2;False;;
1213;2763;2;False;;
1214;2764;0;True;;
1214;2765;1;False;;
1214;2766;2;False;;
1214;2767;2;False;;
1214;2768;2;False;;
1215;2769;0;True;;
1215;2770;1;False;;
1215;2771;2;False;;
1215;2772;2;False;;
1215;2773;2;False;;
1216;2774;0;True;;
1216;2775;1;False;;
1216;2776;2;False;;
1216;2777;2;False;;
1217;2778;0;True;;
1217;2779;1;False;;
1217;2780;2;False;;
1218;2781;0;True;;
1218;2782;1;False;;
1218;2783;2;False;;
1218;2784;2;False;;
1219;2785;0;True;;
1219;2786;1;False;;
1219;2787;2;False;;
1219;2788;2;False;;
1220;2789;0;True;;
1220;2790;2;False;;
1220;2791;2;False;;
1221;2792;1;True;;
1222;2793;0;True;;
1222;2794;1;False;;
1222;2795;2;False;;
1222;2796;2;False;;
1222;2797;2;False;;
1222;2798;2;False;;
1223;2799;0;True;;
1223;2800;1;False;;
1223;2801;2;False;;
1223;2802;2;False;;
1223;2803;2;False;;
1223;2804;2;False;;
1223;2805;2;False;;
1224;2806;0;True;;
1224;2807;1;False;;
1224;2808;2;False;;
1224;2809;2;False;;
1224;2810;2;False;;
1224;2811;2;False;;
1225;2812;0;True;;
1225;2813;1;False;;
1225;2814;2;False;;
1225;2815;2;False;;
1226;2816;0;True;;
1226;2817;1;False;;
1226;2818;2;False;;
1226;2819;2;False;;
1226;2820;2;False;;
1227;2821;0;True;;
1227;2822;1;False;;
1227;2823;2;False;;
1227;2824;2;False;;
1228;2825;0;True;;
1228;2826;1;False;;
1228;2827;2;False;;
1228;2828;2;False;;
1228;2829;2;False;;
1228;2830;17;False;;
1228;2831;18;False;;
1228;2832;18;False;;
1228;2833;18;False;;
1229;2834;0;True;;
1229;2835;1;False;;
1229;2836;2;False;;
1229;2837;2;False;;
1230;2838;1;True;;
1231;2841;2;False;;
1232;2842;0;True;;
1232;2843;1;False;;
1232;2844;2;False;;
1232;2845;2;False;;
1233;2846;1;True;;
1233;2847;2;False;;
1234;2848;0;True;;
1234;2849;1;False;;
1234;2850;2;False;;
1234;2851;2;False;;
1234;2852;2;False;;
1234;2853;2;False;;
1235;2854;0;True;;
1235;2855;1;False;;
1235;2856;2;False;;
1235;2857;2;False;;
1235;2858;2;False;;
1236;2859;0;True;;
1236;2860;1;False;;
1236;2861;2;False;;
1236;2862;2;False;;
1237;2865;2;False;;
1237;2866;2;False;;
1238;2867;0;True;;
1238;2868;1;False;;
1238;2869;2;False;;
1238;2870;2;False;;
1238;2871;2;False;;
1238;2872;2;False;;
1239;2873;0;True;;
1239;2874;1;False;;
1239;2875;2;False;;
1239;2876;2;False;;
1240;2877;0;True;;
1240;2878;1;False;;
1240;2879;2;False;;
1240;2880;2;False;;
1240;2881;2;False;;
1241;2883;2;False;;
1242;2884;0;True;;
1242;2885;1;False;;
1242;2886;2;False;;
1242;2887;2;False;;
1243;2888;0;True;;
1243;2889;1;False;;
1243;2890;2;False;;
1243;2891;2;False;;
1243;2892;2;False;;
1245;2900;2;False;;
1245;2901;2;False;;
1245;2902;2;False;;
1246;2903;0;True;;
1246;2904;1;False;;
1246;2905;2;False;;
1246;2906;2;False;;
1247;2907;0;True;;
1247;2908;1;False;;
1247;2909;2;False;;
1248;2910;0;True;;
1248;2911;1;False;;
1248;2912;2;False;;
1248;2913;2;False;;
1248;2914;2;False;;
1249;2915;0;True;;
1249;2916;1;False;;
1249;2917;2;False;;
1249;2918;2;False;;
1250;2919;0;True;;
1250;2920;1;False;;
1325;4202;2;False;;
1325;4203;2;False;;
1325;4204;2;False;;
1326;4205;0;True;;
1326;4206;1;False;;
1241;2882;0;True;;
1237;2863;0;True;;
1231;2839;0;True;;
1231;2840;1;False;;
1245;2898;0;True;;
1250;2921;2;False;;
1250;2922;2;False;;
1250;2923;2;False;;
1251;2924;0;True;;
1251;2925;1;False;;
1251;2926;2;False;;
1251;2927;2;False;;
1251;2928;2;False;;
1252;2929;0;True;;
1252;2930;1;False;;
1252;2931;5;False;;
1252;2932;2;False;;
1252;2933;2;False;;
1252;2934;2;False;;
1253;2935;0;True;;
1253;2936;1;False;;
1253;2937;2;False;;
1254;2938;0;True;;
1254;2939;1;False;;
1254;2940;2;False;;
1254;2941;2;False;;
1255;2942;0;True;;
1255;2943;1;False;;
1255;2944;2;False;;
1255;2945;2;False;;
1256;2946;0;True;;
1256;2947;1;False;;
1256;2948;2;False;;
1256;2949;2;False;;
1256;2950;2;False;;
1256;2951;2;False;;
1256;2952;2;False;;
1257;2955;2;False;;
1257;2956;2;False;;
1258;2957;0;True;;
1258;2958;2;False;;
1258;2959;2;False;;
1259;2960;0;True;;
1259;2961;1;False;;
1259;2962;2;False;;
1259;2963;2;False;;
1259;2964;2;False;;
1260;2965;0;True;;
1260;2966;1;False;;
1260;2967;2;False;;
1260;2968;2;False;;
1260;2969;2;False;;
1260;2970;2;False;;
1261;2971;0;True;;
1261;2972;1;False;;
1261;2973;2;False;;
1261;2974;2;False;;
1261;2975;2;False;;
1262;2976;0;True;;
1262;2977;1;False;;
1262;2978;2;False;;
1263;2979;0;True;;
1263;2980;1;False;;
1263;2981;2;False;;
1263;2982;2;False;;
1264;2983;0;True;;
1264;2984;1;False;;
1264;2985;2;False;;
1264;2986;2;False;;
1265;2987;0;True;;
1265;2988;1;False;;
1265;2989;2;False;;
1265;2990;2;False;;
1266;2991;0;True;;
1266;2992;1;False;;
1266;2993;2;False;;
1266;2994;2;False;;
1267;2995;0;True;;
1267;2996;1;False;;
1267;2997;2;False;;
1267;2998;2;False;;
1268;2999;0;True;;
1268;3000;1;False;;
1268;3001;2;False;;
1269;3002;0;True;;
1269;3003;1;False;;
1269;3004;2;False;;
1269;3005;2;False;;
1270;3006;0;True;;
1270;3007;1;False;;
1270;3008;2;False;;
1270;3009;2;False;;
1271;3010;0;True;;
1271;3011;1;False;;
1271;3012;2;False;;
1271;3013;2;False;;
1272;3014;0;True;;
1272;3015;1;False;;
1272;3016;2;False;;
1272;3017;2;False;;
1273;3018;0;True;;
1273;3019;1;False;;
1273;3020;2;False;;
1273;3021;2;False;;
1274;3022;0;True;;
1274;3023;1;False;;
1274;3024;2;False;;
1274;3025;2;False;;
1275;3026;0;True;;
1275;3027;1;False;;
1275;3028;2;False;;
1275;3029;2;False;;
1276;3030;0;True;;
1276;3031;1;False;;
1276;3032;2;False;;
1276;3033;2;False;;
1276;3034;2;False;;
1277;3035;1;True;;
1277;3036;5;False;;
1278;3037;0;True;;
1278;3038;1;False;;
1278;3039;2;False;;
1279;3040;1;True;;
1280;3041;0;True;;
1280;3042;1;False;;
1280;3043;2;False;;
1280;3044;2;False;;
1280;3045;2;False;;
1281;3046;0;True;;
1281;3047;1;False;;
1281;3048;2;False;;
1281;3049;2;False;;
1282;3050;0;True;;
1282;3051;1;False;;
1282;3052;2;False;;
1282;3053;2;False;;
1283;3054;0;True;;
1283;3055;1;False;;
1283;3056;2;False;;
1283;3057;2;False;;
1283;3058;2;False;;
1283;3059;2;False;;
1283;3060;2;False;;
1284;3061;0;True;;
1284;3062;1;False;;
1284;3063;2;False;;
1284;3064;2;False;;
1285;3065;0;True;;
1285;3066;1;False;;
1285;3067;2;False;;
1285;3068;2;False;;
1286;3069;0;True;;
1286;3070;1;False;;
1286;3071;2;False;;
1286;3072;2;False;;
1287;3073;0;True;;
1287;3074;1;False;;
1287;3075;2;False;;
1287;3076;2;False;;
1288;3077;1;True;;
1288;3078;2;False;;
1288;3079;2;False;;
1288;3080;2;False;;
1288;3081;2;False;;
1288;3082;2;False;;
1289;3083;0;True;;
1289;3084;1;False;;
1289;3085;2;False;;
1289;3086;2;False;;
1289;3087;2;False;;
1289;3088;2;False;;
1290;3091;2;False;;
1291;3092;0;True;;
1291;3093;1;False;;
1291;3094;2;False;;
1291;3095;2;False;;
1291;3096;2;False;;
1292;3097;0;True;;
1292;3098;1;False;;
1292;3099;2;False;;
1293;3100;0;True;;
1293;3101;1;False;;
1293;3102;2;False;;
1294;3103;0;True;;
1294;3104;1;False;;
1294;3105;2;False;;
1294;3106;2;False;;
1295;3107;0;True;;
1295;3108;1;False;;
1295;3109;2;False;;
1295;3110;7;False;;
1296;3111;0;True;;
1296;3112;1;False;;
1296;3113;2;False;;
1296;3114;2;False;;
1297;3115;0;True;;
1297;3116;1;False;;
1297;3117;2;False;;
1297;3118;2;False;;
1298;3119;0;True;;
1298;3120;1;False;;
1298;3121;2;False;;
1298;3122;2;False;;
1298;3123;2;False;;
1299;3124;0;True;;
1299;3125;2;False;;
1299;3126;2;False;;
1300;3127;0;True;;
1300;3128;2;False;;
1300;3129;2;False;;
1301;3130;0;True;;
1301;3131;2;False;;
1301;3132;2;False;;
1302;3134;0;True;;
1302;3135;2;False;;
1302;3136;2;False;;
1303;3139;2;False;;
1304;3140;0;True;;
1304;3141;2;False;;
1304;3142;2;False;;
1305;3143;0;True;;
1305;3144;2;False;;
1305;3145;2;False;;
1305;3146;2;False;;
1306;3147;0;True;;
1306;3148;2;False;;
1306;3149;2;False;;
1306;3150;2;False;;
1307;3151;0;True;;
1307;3152;2;False;;
1307;3153;2;False;;
1307;3154;2;False;;
1308;3155;0;True;;
1308;3156;2;False;;
1308;3157;2;False;;
1309;3158;0;True;;
1309;3159;2;False;;
1309;3160;2;False;;
1310;3161;0;True;;
1303;3137;0;True;;
1290;3089;0;True;;
1290;3090;1;False;;
1257;2953;0;True;;
1257;2954;1;False;;
1310;3162;2;False;;
1310;3163;2;False;;
1311;3165;2;False;;
1312;3166;0;True;;
1312;3167;2;False;;
1312;3168;2;False;;
1313;3169;0;True;;
1313;3170;2;False;;
1313;3171;2;False;;
1313;3172;100;False;;
1313;3173;18;False;;
1314;3174;0;True;;
1314;3175;2;False;;
1314;3176;2;False;;
1314;3177;2;False;;
1314;3178;2;False;;
1315;3179;0;True;;
1315;3180;2;False;;
1315;3181;2;False;;
1315;3182;2;False;;
1315;3183;2;False;;
1315;3184;2;False;;
1315;3185;2;False;;
1315;3186;2;False;;
1316;3187;0;True;;
1316;3188;1;False;;
1316;3189;2;False;;
1316;3190;2;False;;
1317;3191;0;True;;
1317;3192;1;False;;
1317;3193;2;False;;
1318;3195;2;False;;
1318;3196;2;False;;
1319;3199;2;False;;
1319;3200;2;False;;
1319;3201;2;False;;
1301;3133;2;False;;
1319;3197;0;True;;
1319;3198;1;False;;
1318;3194;0;True;;
1080;2110;1;False;;
1320;4113;2;False;;
1320;4114;2;False;;
496;4116;2;False;;
496;4117;2;False;;
496;4118;2;False;;
496;3503;1;False;;
1321;4121;2;False;;
1321;4122;2;False;;
357;1597;1;False;;
1322;4126;2;False;;
1322;4124;0;True;;
1322;4125;1;False;;
1323;4129;2;False;;
1323;4130;2;False;;
1323;4131;2;False;;
1323;4132;2;False;;
1323;4133;2;False;;
1323;4127;0;True;;
1323;4128;1;False;;
200;4134;2;False;;
200;4135;2;False;;
71;4136;2;False;;
1245;4137;2;False;;
1324;4140;2;False;;
1324;4141;2;False;;
1324;4138;0;True;;
1324;4139;1;False;;
1326;4207;2;False;;
1326;4208;2;False;;
1326;4209;2;False;;
1326;4210;2;False;;
1327;4211;0;True;;
1327;4212;1;False;;
1327;4213;2;False;;
1327;4214;2;False;;
1327;4215;2;False;;
1328;4216;0;True;;
1328;4217;1;False;;
1328;4218;2;False;;
1329;4219;0;True;;
1329;4220;1;False;;
1329;4221;2;False;;
1329;4222;2;False;;
1330;4223;0;True;;
1330;4224;1;False;;
1330;4225;5;False;;
1330;4226;2;False;;
1330;4227;2;False;;
1331;4228;0;True;;
1331;4229;1;False;;
1331;4230;2;False;;
1331;4231;2;False;;
1331;4232;2;False;;
1332;4233;0;True;;
1332;4234;1;False;;
1332;4235;2;False;;
1332;4236;2;False;;
1332;4237;2;False;;
1333;4238;0;True;;
1333;4239;1;False;;
1333;4240;5;False;;
1333;4241;2;False;;
1333;4242;2;False;;
1333;4243;2;False;;
1334;4244;0;True;;
1334;4245;1;False;;
1334;4246;2;False;;
1334;4247;2;False;;
1335;4248;0;True;;
1335;4249;1;False;;
1335;4250;2;False;;
1336;4251;1;True;;
1336;4252;2;False;;
1336;4253;2;False;;
1336;4254;2;False;;
1337;4255;0;True;;
1337;4256;1;False;;
1337;4257;2;False;;
1337;4258;2;False;;
1338;4259;0;True;;
1338;4260;1;False;;
1338;4261;2;False;;
1338;4262;2;False;;
1338;4263;5;False;;
1339;4264;0;True;;
1339;4265;1;False;;
1339;4266;2;False;;
1339;4267;2;False;;
1340;4268;1;True;;
1340;4269;2;False;;
1340;4270;2;False;;
1340;4271;2;False;;
1341;4272;1;True;;
1341;4273;2;False;;
1342;4274;0;True;;
1342;4275;1;False;;
1342;4276;2;False;;
1342;4277;2;False;;
1343;4278;1;True;;
1343;4279;2;False;;
1344;4280;0;True;;
1344;4281;1;False;;
1344;4282;2;False;;
1344;4283;2;False;;
1344;4284;2;False;;
1344;4285;2;False;;
1344;4286;2;False;;
1345;4287;0;True;;
1346;4288;0;True;;
1346;4289;1;False;;
1346;4290;2;False;;
1346;4291;2;False;;
1346;4292;2;False;;
1346;4293;2;False;;
1346;4294;2;False;;
1347;4295;0;True;;
1347;4296;1;False;;
1347;4297;2;False;;
1347;4298;2;False;;
1347;4299;2;False;;
1347;4300;2;False;;
1347;4301;5;False;;
1348;4302;0;True;;
1348;4303;1;False;;
1348;4304;2;False;;
1348;4305;2;False;;
1349;4308;2;False;;
1349;4309;2;False;;
1349;4310;2;False;;
1350;4311;0;True;;
1350;4312;1;False;;
1350;4313;2;False;;
1350;4314;2;False;;
1350;4315;2;False;;
1351;4316;0;True;;
1351;4317;1;False;;
1351;4318;2;False;;
1351;4319;2;False;;
1351;4320;2;False;;
1351;4321;2;False;;
1351;4322;2;False;;
1352;4323;0;True;;
1353;4324;0;True;;
1353;4325;1;False;;
1353;4326;5;False;;
1353;4327;2;False;;
1353;4328;2;False;;
1354;4329;0;True;;
1354;4330;1;False;;
1354;4331;2;False;;
1354;4332;2;False;;
1354;4333;2;False;;
1354;4334;2;False;;
1354;4335;2;False;;
1355;4336;0;True;;
1355;4337;1;False;;
1355;4338;2;False;;
1356;4339;0;True;;
1356;4340;1;False;;
1356;4341;2;False;;
1356;4342;2;False;;
1356;4343;2;False;;
1356;4344;2;False;;
1357;4345;0;True;;
1357;4346;1;False;;
1357;4347;2;False;;
1357;4348;2;False;;
1358;4349;1;True;;
1358;4350;0;False;;
1358;4351;2;False;;
1359;4352;0;True;;
1359;4353;1;False;;
1359;4354;2;False;;
1359;4355;2;False;;
1359;4356;2;False;;
1359;4357;2;False;;
1359;4358;2;False;;
1359;4359;18;False;;
1360;4360;0;True;;
1360;4361;1;False;;
1360;4362;2;False;;
1360;4363;2;False;;
1360;4364;2;False;;
1361;4365;0;True;;
1361;4366;1;False;;
1361;4367;2;False;;
1361;4368;2;False;;
1361;4369;2;False;;
1362;4370;0;True;;
1311;3164;0;True;;
1349;4306;0;True;;
1320;4111;0;True;;
1320;4112;1;False;;
1245;2899;1;False;;
1321;4119;0;True;;
1321;4120;1;False;;
1362;4371;1;False;;
1362;4372;2;False;;
1362;4373;2;False;;
1362;4374;2;False;;
1362;4375;2;False;;
1363;4376;0;True;;
1363;4377;1;False;;
1363;4378;2;False;;
1363;4379;2;False;;
1364;4380;0;True;;
1364;4381;1;False;;
1364;4382;2;False;;
1365;4383;0;True;;
1365;4384;1;False;;
1365;4385;4;False;;
1365;4386;2;False;;
1365;4387;2;False;;
1365;4388;2;False;;
1366;4389;0;True;;
1366;4390;1;False;;
1366;4391;2;False;;
1366;4392;2;False;;
1367;4393;1;True;;
1367;4394;2;False;;
1367;4395;2;False;;
1367;4396;2;False;;
1368;4397;1;True;;
1368;4398;2;False;;
1369;4399;1;True;;
1370;4400;0;True;;
1370;4401;1;False;;
1370;4402;2;False;;
1370;4403;2;False;;
1371;4404;0;True;;
1371;4405;1;False;;
1371;4406;2;False;;
1372;4409;2;False;;
1372;4410;2;False;;
1372;4411;2;False;;
1372;4412;2;False;;
1372;4413;2;False;;
1373;4416;2;False;;
1373;4417;2;False;;
1373;4418;2;False;;
1374;4419;0;True;;
1374;4420;1;False;;
1374;4421;2;False;;
1376;4424;0;True;;
1376;4425;1;False;;
1376;4426;2;False;;
1376;4427;2;False;;
1376;4428;2;False;;
1377;4429;0;True;;
1377;4430;1;False;;
1377;4431;2;False;;
1377;4432;2;False;;
1377;4433;2;False;;
1378;4434;0;True;;
1378;4435;1;False;;
1378;4436;2;False;;
1378;4437;2;False;;
1379;4438;0;True;;
1379;4439;1;False;;
1379;4440;2;False;;
1379;4441;2;False;;
1379;4442;5;False;;
1380;4443;0;True;;
1380;4444;1;False;;
1380;4445;2;False;;
1380;4446;2;False;;
1381;4447;0;True;;
1381;4448;1;False;;
1381;4449;2;False;;
1381;4450;2;False;;
1382;4451;1;True;;
1382;4452;2;False;;
1383;4453;0;True;;
1383;4454;1;False;;
1383;4455;2;False;;
1383;4456;2;False;;
1383;4457;2;False;;
1383;4458;2;False;;
1384;4459;0;True;;
1384;4460;1;False;;
1384;4461;2;False;;
1385;4462;1;True;;
1385;4463;2;False;;
1385;4464;2;False;;
1386;4465;0;True;;
1386;4466;1;False;;
1386;4467;2;False;;
1386;4468;2;False;;
1387;4469;0;True;;
1387;4470;1;False;;
1387;4471;5;False;;
1387;4472;2;False;;
1387;4473;2;False;;
1387;4474;2;False;;
1388;4475;0;True;;
1388;4476;1;False;;
1388;4477;2;False;;
1388;4478;2;False;;
1388;4479;2;False;;
1388;4480;2;False;;
1389;4481;0;True;;
1389;4482;1;False;;
1389;4483;2;False;;
1389;4484;2;False;;
1389;4485;2;False;;
1390;4486;0;True;;
1390;4487;1;False;;
1390;4488;2;False;;
1390;4489;2;False;;
1390;4490;2;False;;
1390;4491;2;False;;
1391;4492;0;True;;
1391;4493;1;False;;
1391;4494;5;False;;
1391;4495;2;False;;
1391;4496;2;False;;
1391;4497;2;False;;
1392;4498;1;True;;
1392;4499;2;False;;
1393;4500;0;True;;
1393;4501;1;False;;
1393;4502;2;False;;
1393;4503;2;False;;
1394;4504;0;True;;
1394;4505;1;False;;
1394;4506;2;False;;
1394;4507;2;False;;
1395;4508;0;True;;
1395;4509;1;False;;
1395;4510;2;False;;
1395;4511;2;False;;
1396;4512;0;True;;
1396;4513;2;False;;
1397;4514;0;True;;
1397;4515;1;False;;
1397;4516;2;False;;
1397;4517;2;False;;
1398;4518;0;True;;
1398;4519;1;False;;
1398;4520;5;False;;
1398;4521;2;False;;
1398;4522;2;False;;
1398;4523;2;False;;
1398;4524;2;False;;
1399;4525;1;True;;
1400;4526;1;True;;
1400;4527;2;False;;
1400;4528;2;False;;
1401;4529;0;True;;
1401;4530;1;False;;
1401;4531;2;False;;
1401;4532;2;False;;
1402;4533;0;True;;
1402;4534;1;False;;
1402;4535;2;False;;
1402;4536;2;False;;
1403;4537;0;True;;
1403;4538;1;False;;
1403;4539;2;False;;
1404;4540;0;True;;
1404;4541;1;False;;
1405;4542;0;True;;
1405;4543;1;False;;
1405;4544;2;False;;
1405;4545;2;False;;
1406;4546;0;True;;
1406;4547;1;False;;
1406;4548;2;False;;
1406;4549;2;False;;
1406;4550;2;False;;
1407;4551;0;True;;
1407;4552;1;False;;
1407;4553;2;False;;
1407;4554;2;False;;
1408;4555;0;True;;
1408;4556;100;False;;
1409;4557;0;True;;
1409;4558;1;False;;
1409;4559;2;False;;
1409;4560;2;False;;
1410;4561;0;True;;
1410;4562;1;False;;
1410;4563;2;False;;
1410;4564;2;False;;
1410;4565;2;False;;
1411;4566;0;True;;
1411;4567;1;False;;
1411;4568;2;False;;
1411;4569;2;False;;
1412;4570;0;True;;
1412;4571;1;False;;
1412;4572;2;False;;
1412;4573;2;False;;
1412;4574;2;False;;
1413;4575;0;True;;
1413;4576;1;False;;
1413;4577;5;False;;
1413;4578;2;False;;
1414;4579;0;True;;
1414;4580;1;False;;
1414;4581;2;False;;
1415;4582;0;True;;
1415;4583;1;False;;
1415;4584;2;False;;
1415;4585;2;False;;
1415;4586;5;False;;
1416;4587;0;True;;
1416;4588;1;False;;
1416;4589;2;False;;
1416;4590;2;False;;
1416;4591;2;False;;
1416;4592;2;False;;
1416;4593;5;False;;
1417;4594;0;True;;
1417;4595;1;False;;
1417;4596;2;False;;
1417;4597;2;False;;
1417;4598;2;False;;
1417;4599;2;False;;
1417;4600;2;False;;
1418;4601;0;True;;
1418;4602;1;False;;
1418;4603;2;False;;
1419;4604;0;True;;
1419;4605;1;False;;
1419;4606;2;False;;
1419;4607;2;False;;
1420;4608;0;True;;
1420;4609;1;False;;
1420;4610;2;False;;
1373;4414;0;True;;
1375;4422;0;True;;
1375;4423;1;False;;
1372;4407;0;True;;
1372;4408;1;False;;
1420;4611;2;False;;
1421;4612;0;True;;
1421;4613;1;False;;
1421;4614;2;False;;
1422;4615;0;True;;
1422;4616;1;False;;
1422;4617;2;False;;
1423;4618;1;True;;
1424;4619;0;True;;
1424;4620;1;False;;
1424;4621;2;False;;
1425;4622;0;True;;
1425;4623;1;False;;
1425;4624;2;False;;
1426;4625;0;True;;
1426;4626;1;False;;
1426;4627;2;False;;
1427;4628;0;True;;
1428;4629;0;True;;
1428;4630;1;False;;
1428;4631;2;False;;
1428;4632;2;False;;
1428;4633;2;False;;
1428;4634;2;False;;
1429;4635;0;True;;
1429;4636;1;False;;
1429;4637;2;False;;
1429;4638;2;False;;
1429;4639;2;False;;
1429;4640;2;False;;
1430;4641;0;True;;
1430;4642;1;False;;
1430;4643;2;False;;
1431;4644;0;True;;
1431;4645;1;False;;
1431;4646;2;False;;
1431;4647;2;False;;
1431;4648;2;False;;
1432;4649;0;True;;
1432;4650;1;False;;
1432;4651;2;False;;
1432;4652;2;False;;
1433;4653;0;True;;
1433;4654;1;False;;
1433;4655;5;False;;
1433;4656;2;False;;
1433;4657;2;False;;
1433;4658;2;False;;
1433;4659;2;False;;
1433;4660;2;False;;
1433;4661;2;False;;
1433;4662;2;False;;
1434;4663;0;True;;
1434;4664;1;False;;
1434;4665;2;False;;
1434;4666;2;False;;
1434;4667;2;False;;
1434;4668;2;False;;
1435;4669;0;True;;
1435;4670;1;False;;
1435;4671;2;False;;
1435;4672;2;False;;
1435;4673;2;False;;
1436;4674;0;True;;
